#category	#chromosome	#contig_1	#contig_2	#window	#interactions per 100kb
inter-distal_heterochromatin	centromere_4	Contig119	3L_1	23800000-23850000	2.1296079391783973
inter-distal_heterochromatin	centromere_4	Contig119	3L_1	24200000-24250000	2.1296079391783973
inter-distal_heterochromatin	centromere_4	Contig119	3L_1	24250000-24300000	2.1296079391783973
inter-distal_heterochromatin	centromere_4	Contig119	3L_1	24450000-24500000	2.1296079391783973
inter-distal_heterochromatin	centromere_4	Contig119	3L_1	24500000-24550000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	2900000-2950000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	3100000-3150000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	3150000-3200000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	3200000-3250000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	3250000-3300000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	3400000-3450000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	4000000-4050000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	4100000-4150000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	4150000-4200000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	4350000-4400000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	4500000-4550000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	4650000-4700000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	4800000-4850000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	5200000-5250000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	5450000-5500000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	6600000-6650000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	6750000-6800000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	6800000-6850000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	7150000-7200000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	7250000-7300000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	8150000-8200000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	8750000-8800000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	9150000-9200000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	950000-1000000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	9650000-9700000	2.1296079391783973
euchromatin	centromere_4	Contig119	3L_1	9750000-9800000	2.1296079391783973
inter-distal_heterochromatin	centromere_4	Contig119	3L_4	0-50000	2.1296079391783973
inter-distal_heterochromatin	centromere_4	Contig119	3L_4	1000000-1050000	2.1296079391783973
inter-distal_heterochromatin	centromere_4	Contig119	3L_4	1050000-1100000	2.1296079391783973
inter-distal_heterochromatin	centromere_4	Contig119	3L_4	1200000-1250000	2.1296079391783973
inter-distal_heterochromatin	centromere_4	Contig119	3L_4	1350000-1400000	2.1296079391783973
inter-distal_heterochromatin	centromere_4	Contig119	3L_4	1450000-1500000	2.1296079391783973
inter-distal_heterochromatin	centromere_4	Contig119	3L_4	1500000-1550000	2.1296079391783973
inter-distal_heterochromatin	centromere_4	Contig119	3L_4	1650000-1700000	2.1296079391783973
inter-distal_heterochromatin	centromere_4	Contig119	3L_4	1750000-1800000	2.1296079391783973
inter-distal_heterochromatin	centromere_4	Contig119	3L_4	500000-550000	2.1296079391783973
inter-distal_heterochromatin	centromere_4	Contig119	3L_4	750000-800000	2.1296079391783973
inter-distal_heterochromatin	centromere_4	Contig119	3L_5	150000-200000	2.1296079391783973
inter-distal_heterochromatin	centromere_4	Contig119	3L_5	200000-250000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	0-50000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	1000000-1050000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	10100000-10150000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	10200000-10250000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	10500000-10550000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	10550000-10600000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	10950000-11000000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	11200000-11250000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	11250000-11300000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	1150000-1200000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	12100000-12150000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	12450000-12500000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	12950000-13000000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	13200000-13250000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	13500000-13550000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	13600000-13650000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	13650000-13700000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	13900000-13950000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	1400000-1450000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	14250000-14300000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	1450000-1500000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	1500000-1550000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	15050000-15100000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	15100000-15150000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	15150000-15200000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	15200000-15250000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	15300000-15350000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	15700000-15750000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	1600000-1650000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	16400000-16450000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	16500000-16550000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	1650000-1700000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	16650000-16700000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	16850000-16900000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	1700000-1750000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	17200000-17250000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	17350000-17400000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	19200000-19250000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	19250000-19300000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	19350000-19400000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	19450000-19500000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	19500000-19550000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	19800000-19850000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	19950000-20000000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	20050000-20100000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	20250000-20300000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	20300000-20350000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	20800000-20850000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	2100000-2150000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	21150000-21200000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	21850000-21900000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	22200000-22250000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	22500000-22550000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	2250000-2300000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	22900000-22950000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	22950000-23000000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	23050000-23100000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	23200000-23250000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	23300000-23350000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	23350000-23400000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	23500000-23550000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	23650000-23700000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	24050000-24100000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	24400000-24450000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	24500000-24550000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	24600000-24650000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	24650000-24700000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	24750000-24800000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	2500000-2550000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	26050000-26100000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	26300000-26350000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	26400000-26450000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	26450000-26500000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	26500000-26550000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	2650000-2700000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	26600000-26650000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	26900000-26950000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	27100000-27150000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	27300000-27350000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	2750000-2800000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	2850000-2900000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	2950000-3000000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	300000-350000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	3050000-3100000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	3400000-3450000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	350000-400000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	3550000-3600000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	400000-450000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	4050000-4100000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	4100000-4150000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	4150000-4200000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	4200000-4250000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	4500000-4550000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	450000-500000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	4600000-4650000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	4650000-4700000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	5200000-5250000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	5300000-5350000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	5450000-5500000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	6400000-6450000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	6500000-6550000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	6600000-6650000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	6650000-6700000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	6700000-6750000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	6950000-7000000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	7000000-7050000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	7050000-7100000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	7100000-7150000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	8550000-8600000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	8800000-8850000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	9250000-9300000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	9600000-9650000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	9700000-9750000	2.1296079391783973
euchromatin	centromere_4	Contig119	3R_28	9850000-9900000	2.1296079391783973
inter-proximal_heterochromatin	centromere_4	Contig119	3R_9	0-50000	2.1296079391783973
inter-distal_heterochromatin	centromere_4	Contig119	3_scaffold1	0-50000	2.1296079391783973
inter-distal_heterochromatin	centromere_4	Contig119	3_scaffold1	1250000-1300000	2.1296079391783973
inter-distal_heterochromatin	centromere_4	Contig119	3_scaffold1	1300000-1350000	2.1296079391783973
inter-distal_heterochromatin	centromere_4	Contig119	3_scaffold1	1450000-1500000	2.1296079391783973
inter-distal_heterochromatin	centromere_4	Contig119	3_scaffold1	1700000-1750000	2.1296079391783973
