Transposon	position	bdgp_1	bdgp_2	wt_1	wt_2
G2_DM	2522	2	4	1	0
G2_DM	2523	2	4	1	0
G2_DM	2524	2	4	1	0
G2_DM	2525	2	4	1	0
G2_DM	2526	2	4	1	0
G2_DM	2527	2	4	1	0
G2_DM	2528	2	4	1	0
G2_DM	2529	2	4	1	0
G2_DM	2530	2	4	1	0
G2_DM	2531	2	4	1	0
G2_DM	2532	2	4	1	0
G2_DM	2533	2	5	1	0
G2_DM	2534	2	5	2	0
G2_DM	2535	2	5	2	0
G2_DM	2536	2	4	2	0
G2_DM	2537	2	4	2	0
G2_DM	2538	3	4	2	0
G2_DM	2539	4	4	2	0
G2_DM	2540	4	4	2	0
G2_DM	2541	4	4	2	0
G2_DM	2542	4	4	2	0
G2_DM	2543	4	4	2	0
G2_DM	2544	4	4	2	0
G2_DM	2545	4	4	1	0
G2_DM	2546	4	4	1	0
G2_DM	2547	4	4	1	0
G2_DM	2548	5	4	1	0
G2_DM	2549	5	4	1	0
G2_DM	2550	5	4	1	0
G2_DM	2551	5	4	1	0
G2_DM	2552	5	4	1	0
G2_DM	2553	5	4	1	0
G2_DM	2554	5	4	1	0
G2_DM	2555	6	4	1	0
G2_DM	2556	7	4	1	0
G2_DM	2557	6	4	1	0
G2_DM	2558	6	5	1	0
G2_DM	2559	6	5	1	0
G2_DM	2560	6	6	1	0
G2_DM	2561	6	6	1	0
G2_DM	2562	6	6	1	0
G2_DM	2563	6	6	1	0
G2_DM	2564	6	7	1	0
G2_DM	2565	6	6	1	0
G2_DM	2566	6	6	1	0
G2_DM	2567	6	6	1	0
G2_DM	2568	7	6	1	0
G2_DM	2569	9	6	1	0
G2_DM	2570	9	6	1	0
G2_DM	2571	9	6	1	0
G2_DM	2572	9	6	1	0
G2_DM	2573	10	6	1	0
G2_DM	2574	11	6	1	0
G2_DM	2575	11	6	1	0
G2_DM	2576	11	6	1	0
G2_DM	2577	11	6	1	0
G2_DM	2578	11	6	1	0
G2_DM	2579	11	6	1	0
G2_DM	2580	11	6	1	0
G2_DM	2581	11	6	1	0
G2_DM	2582	11	6	1	0
G2_DM	2583	12	6	1	0
G2_DM	2584	12	6	1	0
G2_DM	2585	13	6	1	0
G2_DM	2586	13	6	1	0
G2_DM	2587	13	6	1	0
G2_DM	2588	13	6	1	0
G2_DM	2589	13	6	1	0
G2_DM	2590	13	6	1	0
G2_DM	2591	13	7	1	0
G2_DM	2592	13	7	1	0
G2_DM	2593	15	7	1	0
G2_DM	2594	15	7	1	0
G2_DM	2595	15	7	1	0
G2_DM	2596	15	7	1	1
G2_DM	2597	15	7	1	1
G2_DM	2598	15	8	1	1
G2_DM	2599	17	8	1	1
G2_DM	2600	18	8	1	1
G2_DM	2601	18	8	1	1
G2_DM	2602	18	8	1	1
G2_DM	2603	18	7	1	1
G2_DM	2604	18	7	1	1
G2_DM	2605	18	7	1	1
G2_DM	2606	19	7	1	1
G2_DM	2607	20	7	1	1
G2_DM	2608	19	7	1	1
G2_DM	2609	19	7	1	1
G2_DM	2610	19	6	0	1
G2_DM	2611	19	6	0	1
G2_DM	2612	19	6	0	1
G2_DM	2613	19	6	0	1
G2_DM	2614	19	6	0	1
G2_DM	2615	18	7	0	1
G2_DM	2616	19	7	0	1
G2_DM	2617	19	7	0	1
G2_DM	2618	19	7	0	1
G2_DM	2619	19	7	0	1
G2_DM	2620	19	7	0	1
G2_DM	2621	19	7	0	1
G2_DM	2622	19	7	0	1
G2_DM	2623	18	7	0	1
G2_DM	2624	18	8	0	1
G2_DM	2625	18	8	0	1
G2_DM	2626	18	8	0	1
G2_DM	2627	18	8	0	1
G2_DM	2628	18	8	0	1
G2_DM	2629	18	8	0	1
G2_DM	2630	18	8	0	1
G2_DM	2631	18	8	0	1
G2_DM	2632	18	8	0	1
G2_DM	2633	18	7	0	1
G2_DM	2634	18	7	0	1
G2_DM	2635	18	7	0	1
G2_DM	2636	19	7	0	1
G2_DM	2637	19	7	0	1
G2_DM	2638	18	7	0	1
G2_DM	2639	18	9	0	1
G2_DM	2640	18	9	0	1
G2_DM	2641	18	9	0	1
G2_DM	2642	18	9	0	1
G2_DM	2643	18	9	0	1
G2_DM	2644	18	9	0	1
G2_DM	2645	18	9	0	1
G2_DM	2646	18	9	0	1
G2_DM	2647	18	9	0	1
G2_DM	2648	17	9	0	1
G2_DM	2649	17	9	0	1
G2_DM	2650	17	9	0	1
G2_DM	2651	17	9	0	1
G2_DM	2652	18	9	0	1
G2_DM	2653	18	9	0	1
G2_DM	2654	18	9	0	1
G2_DM	2655	18	9	0	1
G2_DM	2656	17	9	0	1
G2_DM	2657	17	8	0	1
G2_DM	2658	17	8	0	1
G2_DM	2659	17	8	0	1
G2_DM	2660	18	7	0	1
G2_DM	2661	18	7	0	1
G2_DM	2662	18	7	0	1
G2_DM	2663	18	8	0	1
G2_DM	2664	18	7	0	1
G2_DM	2665	18	7	0	1
G2_DM	2666	18	7	0	1
G2_DM	2667	19	7	0	1
G2_DM	2668	18	8	0	1
G2_DM	2669	19	9	0	1
G2_DM	2670	20	9	0	1
G2_DM	2671	19	10	0	1
G2_DM	2672	19	10	0	0
G2_DM	2673	18	10	0	0
G2_DM	2674	18	10	0	0
G2_DM	2675	18	10	0	0
G2_DM	2676	19	10	0	0
G2_DM	2677	19	10	0	0
G2_DM	2678	19	10	0	0
G2_DM	2679	19	10	0	0
G2_DM	2680	18	10	0	0
G2_DM	2681	18	11	0	0
G2_DM	2682	17	11	0	0
G2_DM	2683	17	11	0	0
G2_DM	2684	17	11	0	0
G2_DM	2685	16	11	0	0
G2_DM	2686	16	11	0	0
G2_DM	2687	16	11	0	0
G2_DM	2688	16	11	0	0
G2_DM	2689	16	11	0	0
G2_DM	2690	15	11	0	0
G2_DM	2691	15	10	0	0
G2_DM	2692	15	10	0	0
G2_DM	2693	14	9	0	0
G2_DM	2694	14	9	0	0
G2_DM	2695	14	10	0	0
G2_DM	2696	15	10	0	0
G2_DM	2697	15	10	0	0
G2_DM	2698	15	10	0	0
G2_DM	2699	13	10	0	0
G2_DM	2700	13	10	0	0
G2_DM	2701	13	10	0	0
G2_DM	2702	14	10	0	0
G2_DM	2703	14	10	0	0
G2_DM	2704	12	10	0	0
G2_DM	2705	12	10	0	0
G2_DM	2706	13	10	0	0
G2_DM	2707	13	10	0	0
G2_DM	2708	13	10	0	0
G2_DM	2709	13	11	0	0
G2_DM	2710	13	11	0	0
G2_DM	2711	13	11	0	0
G2_DM	2712	13	11	0	0
G2_DM	2713	12	11	0	0
G2_DM	2714	12	11	0	0
G2_DM	2715	12	10	0	0
G2_DM	2716	12	10	0	0
G2_DM	2717	12	10	0	0
G2_DM	2718	12	10	0	0
G2_DM	2719	12	9	0	0
G2_DM	2720	12	11	0	0
G2_DM	2721	11	11	0	0
G2_DM	2722	11	11	0	0
G2_DM	2723	11	11	0	0
G2_DM	2724	11	11	0	0
G2_DM	2725	11	12	0	0
G2_DM	2726	11	12	0	0
G2_DM	2727	11	12	0	0
G2_DM	2728	12	12	0	0
G2_DM	2729	13	12	0	0
G2_DM	2730	13	12	0	0
G2_DM	2731	13	12	0	0
G2_DM	2732	13	12	0	0
G2_DM	2733	12	12	0	0
G2_DM	2734	12	12	0	0
G2_DM	2735	12	12	0	0
G2_DM	2736	12	12	0	0
G2_DM	2737	12	13	0	0
G2_DM	2738	12	13	0	0
G2_DM	2739	12	11	0	0
G2_DM	2740	12	11	0	0
G2_DM	2741	12	11	0	0
G2_DM	2742	11	11	0	0
G2_DM	2743	11	11	0	0
G2_DM	2744	11	11	0	0
G2_DM	2745	11	11	0	0
G2_DM	2746	11	11	0	0
G2_DM	2747	12	11	0	0
G2_DM	2748	13	11	0	0
G2_DM	2749	13	11	0	0
G2_DM	2750	13	11	0	0
G2_DM	2751	13	11	0	0
G2_DM	2752	13	11	0	0
G2_DM	2753	13	11	0	0
G2_DM	2754	13	11	0	0
G2_DM	2755	13	11	0	0
G2_DM	2756	13	11	0	0
G2_DM	2757	13	11	0	0
G2_DM	2758	13	11	0	0
G2_DM	2759	13	11	0	0
G2_DM	2760	12	11	0	0
G2_DM	2761	12	10	0	0
G2_DM	2762	12	10	0	0
G2_DM	2763	13	8	0	0
G2_DM	2764	13	8	0	0
G2_DM	2765	13	8	1	0
G2_DM	2766	13	7	1	0
G2_DM	2767	12	6	1	0
G2_DM	2768	11	6	1	0
G2_DM	2769	8	6	1	0
G2_DM	2770	7	5	1	0
G2_DM	2771	7	5	1	0
G2_DM	2772	8	7	1	0
G2_DM	2773	8	7	1	0
G2_DM	2774	8	7	1	0
G2_DM	2775	8	7	1	0
G2_DM	2776	8	7	1	0
G2_DM	2777	8	7	1	0
G2_DM	2778	8	7	1	0
G2_DM	2779	8	7	1	0
G2_DM	2780	8	7	1	0
G2_DM	2781	8	7	1	0
G2_DM	2782	9	6	1	0
G2_DM	2783	9	6	1	0
G2_DM	2784	9	6	1	0
G2_DM	2785	9	6	1	0
G2_DM	2786	9	6	1	0
G2_DM	2787	10	6	1	0
G2_DM	2788	10	6	1	0
G2_DM	2789	11	6	1	0
G2_DM	2790	11	7	1	0
G2_DM	2791	11	7	1	0
G2_DM	2792	11	7	1	0
G2_DM	2793	11	7	1	0
G2_DM	2794	12	8	1	0
G2_DM	2795	12	8	1	0
G2_DM	2796	11	8	1	0
G2_DM	2797	11	8	1	0
G2_DM	2798	11	8	1	0
G2_DM	2799	11	8	1	0
G2_DM	2800	11	8	1	0
G2_DM	2801	11	8	1	0
G2_DM	2802	10	8	1	0
G2_DM	2803	10	8	1	0
G2_DM	2804	11	8	1	0
G2_DM	2805	11	8	1	0
G2_DM	2806	11	8	1	0
G2_DM	2807	11	8	1	0
G2_DM	2808	11	8	1	0
G2_DM	2809	11	7	1	0
G2_DM	2810	11	7	1	0
G2_DM	2811	11	7	1	0
G2_DM	2812	11	7	1	0
G2_DM	2813	11	7	1	0
G2_DM	2814	11	7	1	0
G2_DM	2815	10	7	1	0
G2_DM	2816	10	7	1	0
G2_DM	2817	10	7	1	0
G2_DM	2818	10	7	1	0
G2_DM	2819	10	7	1	0
G2_DM	2820	10	6	1	0
G2_DM	2821	10	6	1	0
G2_DM	2822	10	6	1	0
G2_DM	2823	10	6	1	0
G2_DM	2824	10	6	1	0
G2_DM	2825	10	5	1	0
G2_DM	2826	10	5	1	0
G2_DM	2827	9	5	1	0
G2_DM	2828	9	4	1	0
G2_DM	2829	7	4	1	0
G2_DM	2830	7	4	1	0
G2_DM	2831	7	4	1	0
G2_DM	2832	7	4	1	0
G2_DM	2833	8	4	1	0
G2_DM	2834	8	4	1	0
G2_DM	2835	8	3	1	0
G2_DM	2836	8	3	1	0
G2_DM	2837	8	3	1	0
G2_DM	2838	9	4	1	0
G2_DM	2839	9	4	1	0
G2_DM	2840	9	5	1	0
G2_DM	2841	9	5	0	0
G2_DM	2842	9	5	0	0
G2_DM	2843	9	5	0	0
G2_DM	2844	9	5	0	0
G2_DM	2845	9	5	0	0
G2_DM	2846	9	5	0	0
G2_DM	2847	8	5	0	0
G2_DM	2848	7	5	0	0
G2_DM	2849	7	5	0	0
G2_DM	2850	7	5	0	0
G2_DM	2851	7	5	0	0
G2_DM	2852	7	5	0	0
G2_DM	2853	7	5	0	0
G2_DM	2854	7	5	0	0
G2_DM	2855	7	5	0	0
G2_DM	2856	7	5	0	0
G2_DM	2857	7	5	0	0
G2_DM	2858	7	5	0	0
G2_DM	2859	7	5	0	0
G2_DM	2860	7	5	0	0
G2_DM	2861	7	5	0	0
G2_DM	2862	7	5	0	0
G2_DM	2863	7	5	0	0
G2_DM	2864	7	5	0	0
G2_DM	2865	7	5	0	0
G2_DM	2866	7	5	0	0
G2_DM	2867	7	5	0	0
G2_DM	2868	7	4	0	0
G2_DM	2869	7	4	0	0
G2_DM	2870	7	4	0	0
G2_DM	2871	6	3	0	0
G2_DM	2872	6	3	0	0
G2_DM	2873	6	3	0	0
G2_DM	2874	6	3	0	0
G2_DM	2875	6	3	0	0
G2_DM	2876	6	3	0	0
G2_DM	2877	6	3	0	0
G2_DM	2878	6	3	0	0
G2_DM	2879	6	3	0	0
G2_DM	2880	6	3	0	0
G2_DM	2881	6	3	0	0
G2_DM	2882	6	3	0	0
G2_DM	2883	6	3	0	0
G2_DM	2884	6	3	0	0
G2_DM	2885	6	3	0	0
G2_DM	2886	6	4	0	0
G2_DM	2887	5	4	0	0
G2_DM	2888	5	4	0	0
G2_DM	2889	5	4	0	0
G2_DM	2890	5	4	0	0
G2_DM	2891	5	4	0	0
G2_DM	2892	5	4	0	0
G2_DM	2893	5	4	0	0
G2_DM	2894	4	4	0	0
G2_DM	2895	4	4	0	0
G2_DM	2896	4	4	0	0
G2_DM	2897	4	4	0	0
G2_DM	2898	4	4	0	0
G2_DM	2899	4	4	0	0
G2_DM	2900	4	4	0	0
G2_DM	2901	6	4	1	1
G2_DM	2902	6	4	1	1
G2_DM	2903	5	4	1	1
G2_DM	2904	6	4	1	1
G2_DM	2905	6	4	1	1
G2_DM	2906	6	4	1	1
G2_DM	2907	6	4	1	1
G2_DM	2908	6	5	1	1
G2_DM	2909	6	6	1	1
G2_DM	2910	6	6	1	1
G2_DM	2911	6	6	1	1
G2_DM	2912	6	6	1	1
G2_DM	2913	6	6	1	1
G2_DM	2914	6	6	1	1
G2_DM	2915	6	6	1	1
G2_DM	2916	6	6	1	1
G2_DM	2917	7	8	2	1
G2_DM	2918	9	8	2	1
G2_DM	2919	9	8	2	1
G2_DM	2920	9	8	2	1
G2_DM	2921	9	8	2	1
G2_DM	2922	9	8	2	1
G2_DM	2923	9	7	2	1
G2_DM	2924	9	7	2	1
G2_DM	2925	9	7	2	1
G2_DM	2926	9	7	2	1
G2_DM	2927	9	7	2	1
G2_DM	2928	9	7	2	1
G2_DM	2929	9	7	2	1
G2_DM	2930	9	7	2	1
G2_DM	2931	9	7	2	1
G2_DM	2932	8	6	2	1
G2_DM	2933	8	6	2	1
G2_DM	2934	9	6	2	1
G2_DM	2935	10	7	2	1
G2_DM	2936	11	7	2	1
G2_DM	2937	11	7	2	1
G2_DM	2938	11	7	2	1
G2_DM	2939	11	7	2	1
G2_DM	2940	11	7	2	1
G2_DM	2941	11	7	2	1
G2_DM	2942	12	7	2	1
G2_DM	2943	12	7	2	1
G2_DM	2944	12	7	2	1
G2_DM	2945	12	7	2	1
G2_DM	2946	12	7	3	1
G2_DM	2947	13	7	3	1
G2_DM	2948	13	6	3	1
G2_DM	2949	13	6	3	1
G2_DM	2950	13	6	3	1
G2_DM	2951	13	7	3	1
G2_DM	2952	13	7	3	1
G2_DM	2953	13	7	3	1
G2_DM	2954	13	7	3	1
G2_DM	2955	13	7	3	1
G2_DM	2956	13	7	3	1
G2_DM	2957	13	7	3	1
G2_DM	2958	13	7	3	1
G2_DM	2959	13	8	3	1
G2_DM	2960	13	8	3	1
G2_DM	2961	14	8	3	1
G2_DM	2962	14	9	3	1
G2_DM	2963	14	9	3	1
G2_DM	2964	15	9	3	1
G2_DM	2965	15	9	3	1
G2_DM	2966	15	9	3	1
G2_DM	2967	15	9	3	1
G2_DM	2968	15	9	3	1
G2_DM	2969	15	9	3	1
G2_DM	2970	15	9	3	1
G2_DM	2971	15	9	3	1
G2_DM	2972	17	9	3	1
G2_DM	2973	19	10	3	1
G2_DM	2974	19	10	3	1
G2_DM	2975	19	10	2	0
G2_DM	2976	19	11	2	0
G2_DM	2977	19	11	2	0
G2_DM	2978	19	11	2	0
G2_DM	2979	19	11	2	0
G2_DM	2980	19	11	2	0
G2_DM	2981	19	11	2	0
G2_DM	2982	19	11	2	0
G2_DM	2983	19	11	2	0
G2_DM	2984	19	11	2	0
G2_DM	2985	19	11	2	0
G2_DM	2986	19	11	2	0
G2_DM	2987	19	11	1	0
G2_DM	2988	18	11	1	0
G2_DM	2989	17	11	1	0
G2_DM	2990	17	11	1	0
G2_DM	2991	17	11	1	0
G2_DM	2992	17	11	1	0
G2_DM	2993	17	11	1	0
G2_DM	2994	17	11	1	0
G2_DM	2995	17	11	1	0
G2_DM	2996	17	11	1	0
G2_DM	2997	17	10	1	0
G2_DM	2998	17	10	1	0
G2_DM	2999	17	10	1	0
G2_DM	3000	17	10	1	0
G2_DM	3001	15	10	1	0
G2_DM	3002	15	10	1	0
G2_DM	3003	15	10	1	0
G2_DM	3004	14	10	1	0
G2_DM	3005	14	10	1	0
G2_DM	3006	14	10	1	0
G2_DM	3007	14	10	1	0
G2_DM	3008	14	10	1	0
G2_DM	3009	14	10	1	0
G2_DM	3010	14	10	1	0
G2_DM	3011	14	10	1	0
G2_DM	3012	14	10	1	0
G2_DM	3013	14	9	1	0
G2_DM	3014	14	10	1	0
G2_DM	3015	14	10	1	0
G2_DM	3016	14	10	1	0
G2_DM	3017	13	8	1	0
G2_DM	3018	12	8	1	0
G2_DM	3019	12	7	0	0
G2_DM	3020	12	7	0	0
G2_DM	3021	12	7	0	0
G2_DM	3022	12	7	0	0
G2_DM	3023	12	7	0	0
G2_DM	3024	12	7	0	0
G2_DM	3025	12	6	0	0
G2_DM	3026	12	6	0	0
G2_DM	3027	10	6	0	0
G2_DM	3028	10	6	0	0
G2_DM	3029	10	6	0	0
G2_DM	3030	10	6	0	0
G2_DM	3031	9	6	0	0
G2_DM	3032	9	6	0	0
G2_DM	3033	9	6	0	0
G2_DM	3034	8	6	0	0
G2_DM	3035	8	6	0	0
G2_DM	3036	8	6	0	0
G2_DM	3037	8	6	0	0
G2_DM	3038	8	6	0	0
G2_DM	3039	8	6	0	0
G2_DM	3040	8	6	0	0
G2_DM	3041	7	6	0	0
G2_DM	3042	7	6	0	0
G2_DM	3043	7	6	0	0
G2_DM	3044	7	6	0	0
G2_DM	3045	6	6	0	0
G2_DM	3046	6	6	0	0
G2_DM	3047	6	6	0	0
G2_DM	3048	6	6	0	0
G2_DM	3049	6	6	0	0
G2_DM	3050	6	6	0	0
G2_DM	3051	6	6	0	0
G2_DM	3052	6	6	0	0
G2_DM	3053	6	6	0	0
G2_DM	3054	6	6	0	0
G2_DM	3055	6	6	0	0
G2_DM	3056	6	6	0	0
G2_DM	3057	6	6	0	0
G2_DM	3058	5	6	0	0
G2_DM	3059	4	6	0	0
G2_DM	3060	4	4	0	0
G2_DM	3061	4	3	0	0
G2_DM	3062	4	3	0	0
G2_DM	3063	4	3	0	0
G2_DM	3064	3	3	0	0
G2_DM	3065	3	3	0	0
G2_DM	3066	3	3	0	0
G2_DM	3067	3	3	0	0
G2_DM	3068	3	3	0	0
G2_DM	3069	3	3	0	0
G2_DM	3070	3	3	0	0
G2_DM	3071	3	3	0	0
G2_DM	3072	2	3	0	0
G2_DM	3073	0	1	0	0
G2_DM	3074	0	1	0	0
G2_DM	3075	0	1	0	0
G2_DM	3076	0	1	0	0
G2_DM	3077	0	1	0	0
G2_DM	3078	0	1	0	0
G2_DM	3079	0	1	0	0
G2_DM	3080	0	1	0	0
G2_DM	3081	0	1	0	0
G2_DM	3082	0	1	0	0
G2_DM	3083	0	1	0	0
G2_DM	3084	0	1	0	0
G2_DM	3085	0	1	0	0
G2_DM	3086	0	1	0	0
G2_DM	3087	0	1	0	0
G2_DM	3088	0	1	0	0
G2_DM	3089	0	1	0	0
G2_DM	3090	0	1	0	0
G2_DM	3091	0	1	0	0
G2_DM	3092	0	1	0	0
G2_DM	3093	0	1	0	0
G2_DM	3094	0	1	0	0
G2_DM	3095	0	1	0	0
G2_DM	3096	0	1	0	0
G2_DM	3097	0	1	0	0
G2_DM	3098	0	1	0	0
G2_DM	3099	0	1	0	0
G2_DM	3100	0	1	0	0
G2_DM	3101	0	0	0	0
G2_DM	3102	0	0	0	0
